ad_account_id,image_id,game_id,budget_mode,daily_budget,expand_enabled,expand_targeting,site_set,deep_link_url,adcreative_template_id,page_spec,page_type,link_name_type,link_page_type,promoted_object_id,profile_id,promoted_object_type,automatic_site_enabled,label,adcreative_elements,optimization_goal,bid_strategy,bid_amount,deep_conversion_type,deep_conversion_behavior_spec,deep_conversion_worth_spec,attribute,targeting,scene_spec,plan_auto_task_id,op_id,flag,game_name,platform,auto_acquisition_enabled,auto_acquisition_budget,speed_mode,time_series
9558,42240,1001447,0,0,True,['age'],[],,720,,PAGE_TYPE_DEFAULT,,,1552323463,,PROMOTED_OBJECT_TYPE_APP_IOS,True,,"{'image': 131023, 'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 131023, 'button_text': '下载游戏', 'brand': {'brand_name': 'N1计划', 'brand_img': 78613}}",OPTIMIZATIONGOAL_APP_ACTIVATE,BID_STRATEGY_TARGET_COST,25825,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.01}","[13612, 13612]","{'device_price': None, 'app_install_status': None, 'gender': None, 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': None, 'excluded_custom_audience': [23469937], 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': ['OPTIMIZATIONGOAL_APP_ACTIVATE'], 'excluded_dimension': 'EXCLUDED_DIMENSION_APP'}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}",{'display_scene': ['DISPLAY_SCENE_NATIVE']},"11427,12063",13268,自动,N1,2,True,6666,SPEED_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
9558,47481,1001447,0,0,True,['age'],"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION']",,720,,PAGE_TYPE_DEFAULT,,,1552323463,,PROMOTED_OBJECT_TYPE_APP_IOS,False,,"{'image': 149058, 'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 149058, 'button_text': '立即下载', 'brand': {'brand_name': 'N1计划', 'brand_img': 78613}}",OPTIMIZATIONGOAL_APP_ACTIVATE,BID_STRATEGY_AVERAGE_COST,26017,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.01}","[13268, 13333]","{'device_price': None, 'app_install_status': None, 'gender': ['MALE'], 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': None, 'excluded_custom_audience': [23469937], 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': ['OPTIMIZATIONGOAL_APP_ACTIVATE'], 'excluded_dimension': 'EXCLUDED_DIMENSION_APP'}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}",{'display_scene': ['DISPLAY_SCENE_NATIVE']},"11427,12063",13268,XQXS,N1,2,True,6666,SPEED_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
9558,45534,1001447,0,0,True,['age'],[],,720,,PAGE_TYPE_DEFAULT,,,1552323463,,PROMOTED_OBJECT_TYPE_APP_IOS,True,,"{'image': 145212, 'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 145212, 'button_text': '立即下载', 'brand': {'brand_name': 'N1计划', 'brand_img': 78613}}",OPTIMIZATIONGOAL_APP_ACTIVATE,BID_STRATEGY_AVERAGE_COST,26268,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.01}","[13612, 13268]","{'device_price': None, 'app_install_status': None, 'gender': ['MALE'], 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': [24280208, 24280207, 24280205, 24280206, 24280204, 24076815, 24108417, 23992157, 24108416, 24131183, 24131184, 24060887, 24250869, 24250867, 24188273, 24025218, 24025215, 24025219, 24025216, 24188276, 10703041, 10724875, 10720475, 10680206, 10694046, 10707735, 10707734], 'excluded_custom_audience': [23469937], 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': ['OPTIMIZATIONGOAL_APP_ACTIVATE'], 'excluded_dimension': 'EXCLUDED_DIMENSION_APP'}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}",{'display_scene': ['DISPLAY_SCENE_NATIVE']},"11427,12063",13268,自动,N1,2,True,6666,SPEED_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
9558,46266,1001447,0,0,True,['age'],[],,720,,PAGE_TYPE_DEFAULT,,,1552323463,,PROMOTED_OBJECT_TYPE_APP_IOS,True,,"{'image': 146673, 'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 146673, 'button_text': '下载游戏', 'brand': {'brand_name': 'N1计划', 'brand_img': 78613}}",OPTIMIZATIONGOAL_APP_ACTIVATE,BID_STRATEGY_TARGET_COST,25264,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.01}","[13268, 13268]","{'device_price': None, 'app_install_status': None, 'gender': None, 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': None, 'excluded_custom_audience': [23469937], 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': ['OPTIMIZATIONGOAL_APP_DOWNLOAD'], 'excluded_dimension': 'EXCLUDED_DIMENSION_APP'}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}",{'display_scene': ['DISPLAY_SCENE_NATIVE']},"11427,12063",13268,自动,N1,2,True,6666,SPEED_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
9558,42241,1001447,0,0,True,['age'],"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION']",,720,,PAGE_TYPE_DEFAULT,,,1552323463,,PROMOTED_OBJECT_TYPE_APP_IOS,False,,"{'image': 131030, 'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 131030, 'button_text': '立即下载', 'brand': {'brand_name': 'N1计划', 'brand_img': 78613}}",OPTIMIZATIONGOAL_APP_ACTIVATE,BID_STRATEGY_AVERAGE_COST,26901,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.01}","[13612, 13333]","{'device_price': None, 'app_install_status': None, 'gender': ['MALE'], 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': [24280208, 24280207, 24280205, 24280206, 24280204, 24076815, 24108417, 23992157, 24108416, 24131183, 24131184, 24060887, 24250869, 24250867, 24188273, 24025218, 24025215, 24025219, 24025216, 24188276, 10703041, 10724875, 10720475, 10680206, 10694046, 10707735, 10707734], 'excluded_custom_audience': [23469937], 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': ['OPTIMIZATIONGOAL_APP_ACTIVATE'], 'excluded_dimension': 'EXCLUDED_DIMENSION_APP'}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}",{'display_scene': ['DISPLAY_SCENE_NATIVE']},"11427,12063",13268,XQXS,N1,2,True,6666,SPEED_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
9559,47481,1001447,0,0,True,['age'],"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION']",,720,,PAGE_TYPE_DEFAULT,,,1552323463,,PROMOTED_OBJECT_TYPE_APP_IOS,False,,"{'image': 149058, 'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 149058, 'button_text': '立即下载', 'brand': {'brand_name': 'N1计划', 'brand_img': 78613}}",OPTIMIZATIONGOAL_APP_ACTIVATE,BID_STRATEGY_AVERAGE_COST,25248,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.01}","[13612, 13333]","{'device_price': None, 'app_install_status': None, 'gender': ['MALE'], 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': [24280208, 24280207, 24280205, 24280206, 24280204, 24076815, 24108417, 23992157, 24108416, 24131183, 24131184, 24060887, 24250869, 24250867, 24188273, 24025218, 24025215, 24025219, 24025216, 24188276, 10703041, 10724875, 10720475, 10680206, 10694046, 10707735, 10707734], 'excluded_custom_audience': [23469937], 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': ['OPTIMIZATIONGOAL_APP_ACTIVATE'], 'excluded_dimension': 'EXCLUDED_DIMENSION_APP'}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}",{'display_scene': ['DISPLAY_SCENE_NATIVE']},"11427,12063",13268,XQXS,N1,2,True,6666,SPEED_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
9559,42240,1001447,0,0,True,['age'],[],,720,,PAGE_TYPE_DEFAULT,,,1552323463,,PROMOTED_OBJECT_TYPE_APP_IOS,True,,"{'image': 131023, 'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 131023, 'button_text': '下载游戏', 'brand': {'brand_name': 'N1计划', 'brand_img': 78613}}",OPTIMIZATIONGOAL_APP_ACTIVATE,BID_STRATEGY_TARGET_COST,25901,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.01}","[13268, 13612]","{'device_price': None, 'app_install_status': None, 'gender': None, 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': None, 'excluded_custom_audience': [23469937], 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': ['OPTIMIZATIONGOAL_APP_ACTIVATE'], 'excluded_dimension': 'EXCLUDED_DIMENSION_APP'}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}",{'display_scene': ['DISPLAY_SCENE_NATIVE']},"11427,12063",13268,自动,N1,2,True,6666,SPEED_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
9559,42241,1001447,0,0,True,['age'],"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION']",,720,,PAGE_TYPE_DEFAULT,,,1552323463,,PROMOTED_OBJECT_TYPE_APP_IOS,False,,"{'image': 131030, 'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 131030, 'button_text': '立即下载', 'brand': {'brand_name': 'N1计划', 'brand_img': 78613}}",OPTIMIZATIONGOAL_APP_ACTIVATE,BID_STRATEGY_AVERAGE_COST,26912,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.01}","[13268, 13333]","{'device_price': None, 'app_install_status': None, 'gender': None, 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': None, 'excluded_custom_audience': [23469937], 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': ['OPTIMIZATIONGOAL_APP_ACTIVATE'], 'excluded_dimension': 'EXCLUDED_DIMENSION_APP'}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}",{'display_scene': ['DISPLAY_SCENE_NATIVE']},"11427,12063",13268,XQXS,N1,2,True,6666,SPEED_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
9559,46266,1001447,0,0,True,['age'],[],,720,,PAGE_TYPE_DEFAULT,,,1552323463,,PROMOTED_OBJECT_TYPE_APP_IOS,True,,"{'image': 146673, 'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 146673, 'button_text': '下载游戏', 'brand': {'brand_name': 'N1计划', 'brand_img': 78613}}",OPTIMIZATIONGOAL_APP_ACTIVATE,BID_STRATEGY_TARGET_COST,26373,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.01}","[13268, 13268]","{'device_price': None, 'app_install_status': None, 'gender': None, 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': None, 'excluded_custom_audience': [23469937], 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': ['OPTIMIZATIONGOAL_APP_DOWNLOAD'], 'excluded_dimension': 'EXCLUDED_DIMENSION_APP'}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}",{'display_scene': ['DISPLAY_SCENE_NATIVE']},"11427,12063",13268,自动,N1,2,True,6666,SPEED_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
9559,45799,1001447,0,0,True,['age'],[],,720,,PAGE_TYPE_DEFAULT,,,1552323463,,PROMOTED_OBJECT_TYPE_APP_IOS,True,,"{'image': 145764, 'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 145764, 'button_text': '下载游戏', 'brand': {'brand_name': 'N1计划', 'brand_img': 78613}}",OPTIMIZATIONGOAL_APP_ACTIVATE,BID_STRATEGY_TARGET_COST,26439,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.01}","[13612, 13268]","{'device_price': None, 'app_install_status': None, 'gender': ['MALE'], 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': [24280208, 24280207, 24280205, 24280206, 24280204, 24076815, 24108417, 23992157, 24108416, 24131183, 24131184, 24060887, 24250869, 24250867, 24188273, 24025218, 24025215, 24025219, 24025216, 24188276, 10703041, 10724875, 10720475, 10680206, 10694046, 10707735, 10707734], 'excluded_custom_audience': [23469937], 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': ['OPTIMIZATIONGOAL_APP_ACTIVATE'], 'excluded_dimension': 'EXCLUDED_DIMENSION_APP'}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}",{'display_scene': ['DISPLAY_SCENE_NATIVE']},"11427,12063",13268,自动,N1,2,True,6666,SPEED_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
9560,46266,1001447,0,0,True,['age'],[],,720,,PAGE_TYPE_DEFAULT,,,1552323463,,PROMOTED_OBJECT_TYPE_APP_IOS,True,,"{'image': 146673, 'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 146673, 'button_text': '下载游戏', 'brand': {'brand_name': 'N1计划', 'brand_img': 78613}}",OPTIMIZATIONGOAL_APP_ACTIVATE,BID_STRATEGY_TARGET_COST,25133,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.01}","[13612, 13268]","{'device_price': None, 'app_install_status': None, 'gender': ['MALE'], 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': [24280208, 24280207, 24280205, 24280206, 24280204, 24076815, 24108417, 23992157, 24108416, 24131183, 24131184, 24060887, 24250869, 24250867, 24188273, 24025218, 24025215, 24025219, 24025216, 24188276, 10703041, 10724875, 10720475, 10680206, 10694046, 10707735, 10707734], 'excluded_custom_audience': [23469937], 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': ['OPTIMIZATIONGOAL_APP_ACTIVATE'], 'excluded_dimension': 'EXCLUDED_DIMENSION_APP'}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}",{'display_scene': ['DISPLAY_SCENE_NATIVE']},"11427,12063",13268,自动,N1,2,True,6666,SPEED_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
9560,45534,1001447,0,0,True,['age'],"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO']",,720,,PAGE_TYPE_DEFAULT,,,1552323463,,PROMOTED_OBJECT_TYPE_APP_IOS,False,,"{'image': 145212, 'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 145212, 'button_text': '立即下载', 'brand': {'brand_name': 'N1计划', 'brand_img': 78613}}",OPTIMIZATIONGOAL_APP_ACTIVATE,BID_STRATEGY_TARGET_COST,25620,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.01}","[13268, 13765]","{'device_price': None, 'app_install_status': None, 'gender': None, 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': None, 'excluded_custom_audience': [23469937], 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': ['OPTIMIZATIONGOAL_APP_ACTIVATE'], 'excluded_dimension': 'EXCLUDED_DIMENSION_APP'}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}",,"11427,12063",13268,XQXS,N1,2,True,6666,SPEED_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
9560,47481,1001447,0,0,True,['age'],"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION']",,720,,PAGE_TYPE_DEFAULT,,,1552323463,,PROMOTED_OBJECT_TYPE_APP_IOS,False,,"{'image': 149058, 'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 149058, 'button_text': '立即下载', 'brand': {'brand_name': 'N1计划', 'brand_img': 78613}}",OPTIMIZATIONGOAL_APP_ACTIVATE,BID_STRATEGY_AVERAGE_COST,26080,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.01}","[13612, 13333]","{'device_price': None, 'app_install_status': None, 'gender': None, 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': None, 'excluded_custom_audience': [23469937], 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': ['OPTIMIZATIONGOAL_APP_ACTIVATE'], 'excluded_dimension': 'EXCLUDED_DIMENSION_APP'}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}",{'display_scene': ['DISPLAY_SCENE_NATIVE']},"11427,12063",13268,XQXS,N1,2,True,6666,SPEED_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
9560,42241,1001447,0,0,True,['age'],"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION']",,720,,PAGE_TYPE_DEFAULT,,,1552323463,,PROMOTED_OBJECT_TYPE_APP_IOS,False,,"{'image': 131030, 'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 131030, 'button_text': '立即下载', 'brand': {'brand_name': 'N1计划', 'brand_img': 78613}}",OPTIMIZATIONGOAL_APP_ACTIVATE,BID_STRATEGY_AVERAGE_COST,25804,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.01}","[13612, 13333]","{'device_price': None, 'app_install_status': None, 'gender': None, 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': None, 'excluded_custom_audience': [23469937], 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': ['OPTIMIZATIONGOAL_APP_ACTIVATE'], 'excluded_dimension': 'EXCLUDED_DIMENSION_APP'}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}",{'display_scene': ['DISPLAY_SCENE_NATIVE']},"11427,12063",13268,XQXS,N1,2,True,6666,SPEED_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
9560,42240,1001447,0,0,True,['age'],[],,720,,PAGE_TYPE_DEFAULT,,,1552323463,,PROMOTED_OBJECT_TYPE_APP_IOS,True,,"{'image': 131023, 'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 131023, 'button_text': '下载游戏', 'brand': {'brand_name': 'N1计划', 'brand_img': 78613}}",OPTIMIZATIONGOAL_APP_ACTIVATE,BID_STRATEGY_TARGET_COST,25440,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.01}","[13612, 13612]","{'device_price': None, 'app_install_status': None, 'gender': ['MALE'], 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': [24280208, 24280207, 24280205, 24280206, 24280204, 24076815, 24108417, 23992157, 24108416, 24131183, 24131184, 24060887, 24250869, 24250867, 24188273, 24025218, 24025215, 24025219, 24025216, 24188276, 10703041, 10724875, 10720475, 10680206, 10694046, 10707735, 10707734], 'excluded_custom_audience': [23469937], 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': ['OPTIMIZATIONGOAL_APP_ACTIVATE'], 'excluded_dimension': 'EXCLUDED_DIMENSION_APP'}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}",{'display_scene': ['DISPLAY_SCENE_NATIVE']},"11427,12063",13268,自动,N1,2,True,6666,SPEED_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
